person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
36,68395,RENT,3.0,EDUCATION,B,37851,19.5,1,0.55,N,12
24,13808,RENT,4.0,EDUCATION,A,28317,5.0,1,1.5,N,26
68,65432,RENT,1.2,HOMEIMPROVEMENT,C,17945,20.81,0,0.27,N,13
45,63608,RENT,0.1,EDUCATION,C,39978,22.77,1,0.63,N,22
68,63790,MORTGAGE,6.4,PERSONAL,C,15786,22.22,1,0.25,N,10
60,48255,MORTGAGE,0.1,EDUCATION,C,3861,18.06,1,0.08,N,6
22,13380,RENT,18.1,EDUCATION,B,31777,14.02,1,1.5,N,21
22,24719,OWN,1.3,PERSONAL,A,29342,19.49,1,1.19,N,28
47,69970,RENT,5.5,MEDICAL,C,21621,15.38,1,0.31,N,20
49,25267,MORTGAGE,2.9,VENTURE,A,6201,5.8,1,0.25,N,26
25,13607,RENT,0.3,MEDICAL,B,17464,22.86,1,1.28,N,5
27,128107,RENT,3.2,PERSONAL,B,29593,11.47,1,0.23,N,30
55,6043,OWN,3.6,EDUCATION,B,4700,16.49,1,0.78,N,23
64,22021,MORTGAGE,9.6,VENTURE,C,31785,8.98,0,1.44,N,28
49,52965,RENT,6.6,PERSONAL,A,30601,5.0,0,0.58,N,13
65,135706,OWN,0.4,PERSONAL,F,1379,22.02,1,0.01,N,20
45,27976,RENT,1.2,EDUCATION,D,1982,18.09,1,0.07,N,25
34,25735,MORTGAGE,1.9,PERSONAL,B,32094,11.39,1,1.25,N,20
48,31600,RENT,0.6,DEBTCONSOLIDATION,A,10987,8.23,1,0.35,N,9
25,13856,MORTGAGE,3.1,MEDICAL,A,7570,9.48,0,0.55,N,26
57,10190,RENT,20.8,EDUCATION,C,6952,20.9,1,0.68,Y,9
42,65095,RENT,3.6,VENTURE,B,28520,11.15,1,0.44,N,7
26,35639,MORTGAGE,6.8,EDUCATION,A,6480,20.43,1,0.18,N,7
19,5429,MORTGAGE,5.7,PERSONAL,B,9300,6.26,1,1.5,Y,26
32,13193,OWN,9.5,EDUCATION,C,37193,23.63,1,1.5,Y,1
67,92785,RENT,1.2,VENTURE,C,19470,18.79,1,0.21,Y,18
20,78219,RENT,7.0,PERSONAL,C,2619,11.89,1,0.03,N,12
66,16766,RENT,10.7,EDUCATION,E,25453,9.14,1,1.5,Y,14
53,47278,RENT,0.9,EDUCATION,A,25209,18.05,1,0.53,N,15
21,8213,OWN,2.1,EDUCATION,C,3745,24.39,1,0.46,N,3
31,22204,RENT,17.5,VENTURE,A,26892,21.65,1,1.21,N,30
58,185175,OWN,7.6,HOMEIMPROVEMENT,C,37756,13.47,1,0.2,N,3
58,41611,OWN,1.7,VENTURE,C,36403,6.41,0,0.87,Y,19
42,22714,RENT,4.1,VENTURE,A,32215,8.28,1,1.42,N,9
67,31089,OWN,2.6,DEBTCONSOLIDATION,B,7046,10.19,0,0.23,N,27
27,18525,OWN,3.4,PERSONAL,D,1636,9.05,0,0.09,N,18
38,8512,OWN,2.2,PERSONAL,A,23092,12.49,1,1.5,N,1
53,79473,RENT,1.6,EDUCATION,B,18635,16.09,0,0.23,N,17
29,5000,OWN,5.6,EDUCATION,E,5461,23.58,1,1.23,N,22
44,52376,RENT,7.5,EDUCATION,C,39812,6.02,1,0.76,N,12
57,28255,RENT,10.4,EDUCATION,D,14720,12.51,0,0.52,Y,23
19,80412,OWN,0.8,PERSONAL,D,26414,14.1,1,0.33,N,18
30,28710,OWN,8.7,MEDICAL,A,15948,19.84,1,0.56,N,2
70,37628,RENT,1.5,DEBTCONSOLIDATION,A,15496,20.03,1,0.41,N,24
49,30040,OWN,2.8,EDUCATION,D,39768,12.2,0,1.32,Y,7
48,50496,MORTGAGE,11.6,PERSONAL,D,38241,16.75,1,0.76,N,4
33,13611,RENT,3.0,VENTURE,A,17635,10.5,0,1.3,N,23
49,21710,MORTGAGE,1.1,EDUCATION,B,36857,14.53,1,1.5,Y,29
49,77376,OWN,0.9,EDUCATION,B,1248,9.72,1,0.02,N,4
51,54393,OWN,3.2,EDUCATION,D,17150,16.26,1,0.32,N,21
28,41844,RENT,7.2,VENTURE,B,20705,6.91,1,0.49,Y,27
27,37729,RENT,29.4,HOMEIMPROVEMENT,E,21118,23.19,1,0.56,N,11
32,24682,MORTGAGE,7.7,MEDICAL,F,22797,18.39,1,0.92,N,30
34,27505,RENT,10.5,EDUCATION,D,36445,17.85,1,1.33,N,24
57,41717,RENT,6.9,EDUCATION,C,27906,17.09,1,0.67,N,27
35,57339,OWN,11.3,PERSONAL,B,17586,20.73,0,0.31,N,27
26,41671,RENT,0.4,DEBTCONSOLIDATION,A,10390,5.0,0,0.25,N,4
42,56412,OWN,13.3,VENTURE,C,33468,14.65,0,0.59,N,27
57,48819,OWN,2.5,PERSONAL,B,28874,21.88,0,0.59,N,23
31,24362,MORTGAGE,12.7,VENTURE,B,16695,10.6,1,0.69,N,28
42,21982,OWN,0.4,EDUCATION,C,13644,13.89,0,0.62,N,30
67,9386,RENT,6.3,DEBTCONSOLIDATION,B,36809,5.7,1,1.5,N,15
39,51162,RENT,6.7,HOMEIMPROVEMENT,D,14540,22.01,1,0.28,N,2
69,62773,OWN,28.9,PERSONAL,B,7655,5.7,1,0.12,N,2
47,31071,RENT,7.3,VENTURE,A,10701,14.62,1,0.34,N,9
37,11222,MORTGAGE,2.4,MEDICAL,B,4005,11.48,1,0.36,N,26
38,11887,OWN,4.1,PERSONAL,F,16609,17.76,1,1.4,N,13
61,15792,RENT,2.3,VENTURE,D,37427,18.71,0,1.5,N,15
49,21068,MORTGAGE,1.1,MEDICAL,A,7580,13.35,0,0.36,N,29
68,23592,RENT,1.4,PERSONAL,B,13907,12.11,1,0.59,N,24
63,33942,RENT,1.3,VENTURE,E,28813,14.57,1,0.85,N,19
66,96899,OWN,4.0,VENTURE,A,23567,12.16,0,0.24,N,7
38,48279,MORTGAGE,11.8,PERSONAL,B,7153,9.34,1,0.15,N,17
52,72884,RENT,12.2,EDUCATION,B,26805,6.05,1,0.37,N,16
49,15685,RENT,0.3,MEDICAL,C,16952,20.98,1,1.08,N,4
47,19143,RENT,0.4,PERSONAL,B,37640,18.05,1,1.5,Y,4
56,34904,RENT,1.4,DEBTCONSOLIDATION,A,11883,5.0,1,0.34,N,8
66,42423,RENT,1.5,PERSONAL,C,3518,8.25,1,0.08,N,30
29,21729,RENT,0.5,PERSONAL,A,3153,5.0,1,0.15,N,20
58,33248,OWN,2.5,PERSONAL,C,25416,20.81,1,0.76,Y,11
64,88591,MORTGAGE,4.4,MEDICAL,C,9112,20.46,1,0.1,N,9
35,22359,RENT,4.3,VENTURE,B,19159,12.16,1,0.86,Y,30
38,23994,RENT,3.9,EDUCATION,A,35186,18.43,0,1.47,N,26
30,12726,MORTGAGE,2.1,EDUCATION,C,33740,24.48,1,1.5,N,23
38,81226,OWN,6.1,HOMEIMPROVEMENT,B,3921,23.41,1,0.05,N,14
25,5410,MORTGAGE,8.8,PERSONAL,B,16499,23.62,1,1.5,N,10
63,38298,RENT,2.1,EDUCATION,C,22813,21.93,0,0.6,N,27
57,34503,RENT,0.4,PERSONAL,C,14971,9.34,1,0.43,N,16
63,17835,RENT,1.8,PERSONAL,A,35355,5.0,0,1.5,N,14
24,15905,OWN,0.7,EDUCATION,A,28434,18.23,1,1.5,Y,21
40,21573,RENT,3.1,PERSONAL,A,25069,8.17,1,1.16,N,24
61,17764,OWN,0.8,EDUCATION,C,20753,11.76,1,1.17,N,20
49,14873,RENT,3.1,HOMEIMPROVEMENT,C,32166,6.46,1,1.5,N,30
28,32877,RENT,1.2,PERSONAL,D,26519,21.29,1,0.81,N,29
39,16674,OWN,6.7,HOMEIMPROVEMENT,D,8496,15.62,0,0.51,N,10
39,39387,RENT,0.1,VENTURE,E,30937,13.09,1,0.79,N,27
60,46650,OWN,4.0,EDUCATION,B,20271,17.05,1,0.43,N,22
42,26291,RENT,0.9,MEDICAL,B,631,23.6,0,0.02,N,21
39,32593,RENT,0.0,EDUCATION,D,19799,16.97,0,0.61,N,26
45,80823,RENT,10.2,PERSONAL,A,13528,14.13,1,0.17,N,19
46,51712,RENT,5.6,DEBTCONSOLIDATION,B,36642,7.26,1,0.71,N,8
30,9565,RENT,0.5,MEDICAL,A,35299,5.22,1,1.5,N,6
35,61160,OWN,5.5,DEBTCONSOLIDATION,E,35193,18.16,1,0.58,N,20
19,111996,MORTGAGE,4.7,HOMEIMPROVEMENT,B,35269,20.9,1,0.31,N,30
46,58546,RENT,3.2,PERSONAL,A,4877,20.18,1,0.08,N,1
38,31862,RENT,2.7,EDUCATION,C,23519,17.84,1,0.74,N,16
32,54083,MORTGAGE,10.9,PERSONAL,A,27403,9.21,1,0.51,N,26
69,53734,RENT,1.4,HOMEIMPROVEMENT,E,12263,24.0,1,0.23,N,1
44,62057,RENT,2.5,DEBTCONSOLIDATION,B,5994,9.84,0,0.1,N,3
67,27305,RENT,2.0,MEDICAL,C,12063,9.39,0,0.44,N,8
48,8249,OWN,7.4,PERSONAL,B,29057,19.91,1,1.5,N,8
32,23186,RENT,12.4,PERSONAL,D,30080,22.03,0,1.3,N,2
68,38710,OWN,9.5,HOMEIMPROVEMENT,E,33933,25.0,1,0.88,N,28
40,76464,RENT,8.0,DEBTCONSOLIDATION,D,30494,18.53,0,0.4,N,12
41,56883,RENT,21.6,PERSONAL,D,23582,24.93,0,0.41,N,16
61,28502,RENT,6.0,PERSONAL,A,18530,5.0,1,0.65,N,11
30,32673,OWN,7.0,EDUCATION,E,13258,14.07,0,0.41,N,17
39,5000,OWN,20.3,PERSONAL,C,5007,21.09,1,1.5,N,14
60,34423,RENT,0.0,HOMEIMPROVEMENT,E,1663,17.47,0,0.05,N,5
54,11661,RENT,5.0,MEDICAL,C,3425,9.79,1,0.29,Y,28
50,111869,OWN,6.7,VENTURE,A,23717,17.92,0,0.21,N,1
20,12191,MORTGAGE,12.5,EDUCATION,C,32168,21.45,0,1.5,N,8
36,5000,RENT,10.8,EDUCATION,A,24555,11.13,1,1.5,N,9
40,19835,OWN,9.2,EDUCATION,C,14895,14.33,1,0.75,N,2
46,74832,RENT,14.6,HOMEIMPROVEMENT,B,13994,19.62,0,0.19,Y,13
47,32874,RENT,3.9,VENTURE,A,29590,17.43,1,0.9,Y,11
56,42983,RENT,0.0,EDUCATION,F,38320,25.0,0,0.89,N,16
61,14246,OWN,0.1,EDUCATION,E,39181,21.91,1,1.5,N,4
64,27051,RENT,3.9,PERSONAL,E,12690,12.72,1,0.47,N,22
42,43846,MORTGAGE,2.9,PERSONAL,D,9424,17.99,0,0.21,N,7
54,18007,OWN,3.0,VENTURE,C,14712,12.65,1,0.82,N,21
64,52469,MORTGAGE,2.6,MEDICAL,C,32470,5.54,1,0.62,N,17
25,21409,RENT,12.5,EDUCATION,A,13448,5.93,0,0.63,Y,7
59,15145,RENT,2.2,HOMEIMPROVEMENT,E,33294,13.11,0,1.5,N,23
33,51814,MORTGAGE,9.7,MEDICAL,E,24795,10.65,0,0.48,N,21
25,19627,OWN,11.7,EDUCATION,D,19554,16.07,1,1.0,N,2
18,39488,MORTGAGE,3.5,PERSONAL,E,6127,19.16,1,0.16,N,18
61,34937,RENT,3.0,HOMEIMPROVEMENT,C,34151,11.8,0,0.98,N,9
22,61021,RENT,7.2,MEDICAL,B,6410,12.25,1,0.11,N,9
20,37352,OWN,6.2,PERSONAL,F,18363,21.99,1,0.49,N,11
18,45871,RENT,2.0,VENTURE,B,25394,6.41,1,0.55,N,4
21,5000,OWN,0.5,EDUCATION,C,19372,16.25,1,1.5,N,4
57,105327,RENT,1.5,HOMEIMPROVEMENT,B,33608,18.2,1,0.32,Y,23
52,44741,RENT,0.7,DEBTCONSOLIDATION,C,12906,22.5,0,0.29,N,5
49,35732,RENT,1.7,VENTURE,D,5373,13.03,1,0.15,N,28
59,5742,RENT,1.5,VENTURE,C,15525,19.95,1,1.5,Y,17
51,85112,RENT,5.1,PERSONAL,C,29171,17.12,0,0.34,N,5
60,30222,OWN,15.4,MEDICAL,B,31729,14.06,0,1.05,N,4
42,65341,RENT,5.8,HOMEIMPROVEMENT,C,6601,23.39,1,0.1,N,3
27,22178,RENT,13.1,MEDICAL,E,34873,21.4,1,1.5,N,1
38,30159,MORTGAGE,7.7,MEDICAL,A,22161,9.32,1,0.73,N,25
63,7817,RENT,6.5,DEBTCONSOLIDATION,A,16682,16.26,1,1.5,N,20
56,53458,RENT,2.7,PERSONAL,A,39104,21.2,1,0.73,N,3
44,29671,OWN,2.0,PERSONAL,E,35676,25.0,0,1.2,N,8
44,69748,MORTGAGE,9.4,VENTURE,C,3339,24.61,1,0.05,N,23
19,33437,RENT,11.8,HOMEIMPROVEMENT,F,34376,12.9,1,1.03,N,6
58,72689,RENT,3.0,DEBTCONSOLIDATION,C,4954,13.87,1,0.07,Y,27
65,75994,OWN,0.0,VENTURE,B,28280,12.65,1,0.37,N,22
30,32389,RENT,7.9,HOMEIMPROVEMENT,D,14714,14.68,1,0.45,N,2
26,20408,OWN,1.7,VENTURE,A,24438,5.57,1,1.2,N,25
69,5000,MORTGAGE,0.0,PERSONAL,B,7914,20.64,1,1.5,N,1
53,14915,MORTGAGE,8.2,HOMEIMPROVEMENT,B,28288,17.46,1,1.5,N,20
39,136498,RENT,3.6,PERSONAL,B,35193,16.12,0,0.26,N,4
59,24641,RENT,5.8,EDUCATION,B,15957,12.94,1,0.65,N,27
43,5000,MORTGAGE,12.3,EDUCATION,A,39362,9.77,0,1.5,Y,9
29,7845,RENT,3.9,EDUCATION,A,24517,17.73,0,1.5,N,12
34,29074,RENT,3.5,EDUCATION,B,26154,14.54,1,0.9,N,19
31,14518,OWN,1.7,PERSONAL,D,2476,19.15,1,0.17,N,25
31,35247,RENT,1.8,EDUCATION,A,28636,5.0,1,0.81,N,14
51,11476,RENT,8.0,PERSONAL,B,11421,13.43,1,1.0,N,18
70,28842,MORTGAGE,3.0,MEDICAL,A,29812,5.0,1,1.03,N,17
37,117712,RENT,0.9,HOMEIMPROVEMENT,C,32209,6.08,1,0.27,Y,23
28,23521,RENT,0.5,DEBTCONSOLIDATION,C,3944,18.79,1,0.17,N,18
33,30045,RENT,3.2,HOMEIMPROVEMENT,E,34026,14.5,1,1.13,N,17
68,28372,OWN,3.1,EDUCATION,D,19978,25.0,0,0.7,Y,27
48,38045,RENT,5.3,VENTURE,B,4879,16.11,1,0.13,N,9
23,46940,RENT,3.2,EDUCATION,A,16996,14.9,1,0.36,N,12
36,40426,OWN,0.8,PERSONAL,A,29368,5.94,0,0.73,N,24
54,35990,MORTGAGE,3.5,VENTURE,F,5783,13.58,1,0.16,N,19
21,28108,RENT,11.9,VENTURE,C,13680,15.51,1,0.49,N,15
64,55891,MORTGAGE,0.9,HOMEIMPROVEMENT,A,17705,20.51,1,0.32,N,18
21,13902,RENT,5.9,VENTURE,A,30626,5.0,1,1.5,N,17
37,22132,OWN,4.5,PERSONAL,B,11137,14.16,1,0.5,N,14
27,7842,RENT,6.9,DEBTCONSOLIDATION,A,33544,5.97,1,1.5,N,10
41,44401,RENT,0.8,VENTURE,D,26342,22.64,0,0.59,N,20
52,54233,OWN,14.2,HOMEIMPROVEMENT,C,23515,18.64,1,0.43,N,22
43,15384,RENT,4.9,HOMEIMPROVEMENT,C,24895,6.94,1,1.5,Y,27
54,48368,RENT,9.4,EDUCATION,B,17159,16.33,1,0.35,Y,2
55,5026,RENT,1.4,PERSONAL,B,27987,23.67,1,1.5,N,16
38,13535,OWN,6.7,PERSONAL,C,26406,15.56,0,1.5,N,6
57,12118,RENT,7.6,PERSONAL,D,11035,12.71,1,0.91,Y,5
56,38864,RENT,2.5,EDUCATION,B,27464,7.04,0,0.71,N,30
38,21843,RENT,2.4,MEDICAL,C,33860,24.79,1,1.5,N,1
27,161495,RENT,5.4,DEBTCONSOLIDATION,D,16052,18.28,0,0.1,N,26
55,23532,RENT,0.5,DEBTCONSOLIDATION,A,4495,9.49,1,0.19,N,7
63,27147,RENT,6.7,VENTURE,C,23977,9.29,0,0.88,N,7
21,78297,RENT,0.2,PERSONAL,B,31477,23.0,1,0.4,Y,13
62,16517,RENT,1.1,EDUCATION,D,38340,19.54,1,1.5,N,5
37,27312,OWN,5.5,VENTURE,A,26610,5.0,1,0.97,N,20
34,73203,OWN,0.5,PERSONAL,C,30426,6.19,1,0.42,N,18
24,23284,MORTGAGE,17.8,HOMEIMPROVEMENT,A,12801,20.79,1,0.55,N,28
21,6528,RENT,10.1,DEBTCONSOLIDATION,A,23583,16.2,1,1.5,N,23
46,78464,MORTGAGE,4.9,EDUCATION,D,13795,9.07,1,0.18,N,8
31,35968,RENT,8.5,VENTURE,C,36373,17.48,1,1.01,N,15
20,33151,MORTGAGE,10.9,PERSONAL,E,23774,17.39,1,0.72,N,16
41,82298,RENT,1.5,VENTURE,C,39173,20.77,1,0.48,Y,9
54,34818,RENT,9.5,PERSONAL,C,3861,10.47,1,0.11,Y,16
33,13426,RENT,1.1,PERSONAL,D,28580,14.66,1,1.5,N,6
69,60723,RENT,2.7,VENTURE,B,11587,7.35,0,0.19,N,11
21,25871,MORTGAGE,4.1,VENTURE,A,29126,7.05,1,1.13,N,13
41,27068,OWN,6.3,VENTURE,A,28888,5.78,1,1.07,N,2
51,122127,MORTGAGE,0.2,MEDICAL,A,10607,5.0,0,0.09,N,17
47,51256,OWN,1.7,VENTURE,B,19882,5.0,1,0.39,N,2
35,34287,RENT,4.7,HOMEIMPROVEMENT,E,18225,25.0,1,0.53,N,13
36,98571,RENT,2.2,DEBTCONSOLIDATION,D,35129,23.08,1,0.36,Y,19
48,9810,MORTGAGE,7.5,DEBTCONSOLIDATION,E,2955,11.81,0,0.3,N,1
36,32504,OWN,5.3,HOMEIMPROVEMENT,F,4292,24.36,0,0.13,N,5
66,22548,OWN,1.3,VENTURE,B,27939,18.91,1,1.24,N,23
63,18134,RENT,0.8,MEDICAL,A,28227,5.0,1,1.5,N,25
36,44847,RENT,5.0,PERSONAL,C,39132,6.77,1,0.87,N,16
39,22524,MORTGAGE,3.0,PERSONAL,E,16697,20.26,1,0.74,Y,6
41,41699,RENT,0.9,HOMEIMPROVEMENT,B,23875,11.48,1,0.57,N,14
62,29732,RENT,2.0,HOMEIMPROVEMENT,C,22780,18.99,1,0.77,N,8
29,29512,RENT,1.8,VENTURE,A,1808,13.15,1,0.06,N,18
47,16857,OWN,0.6,EDUCATION,B,16815,5.0,1,1.0,Y,29
55,126445,RENT,4.0,PERSONAL,B,24681,17.67,1,0.2,N,29
70,12093,RENT,7.2,EDUCATION,B,10393,8.08,1,0.86,N,5
48,22530,RENT,4.3,EDUCATION,E,13197,15.25,1,0.59,Y,11
53,62976,RENT,8.8,MEDICAL,A,3713,16.73,0,0.06,Y,13
36,27167,RENT,0.7,DEBTCONSOLIDATION,F,8938,25.0,0,0.33,N,9
65,40163,RENT,2.9,PERSONAL,A,35492,8.92,1,0.88,N,15
62,62197,MORTGAGE,4.7,MEDICAL,E,3358,10.78,0,0.05,Y,13
53,31768,MORTGAGE,5.6,EDUCATION,C,18251,20.39,0,0.57,N,23
47,34693,RENT,6.0,DEBTCONSOLIDATION,D,29435,24.4,0,0.85,N,23
66,50852,OWN,6.5,DEBTCONSOLIDATION,A,12955,21.29,1,0.25,N,3
50,45732,OWN,5.3,EDUCATION,C,38412,11.36,1,0.84,N,3
35,17444,RENT,0.5,DEBTCONSOLIDATION,E,10615,11.48,1,0.61,N,15
69,90827,RENT,5.9,MEDICAL,A,18217,20.75,0,0.2,N,30
66,6425,RENT,6.5,PERSONAL,A,33022,10.0,0,1.5,N,18
45,26855,RENT,25.2,MEDICAL,B,31247,5.87,0,1.16,N,25
64,55460,RENT,5.9,EDUCATION,A,3865,11.98,1,0.07,N,20
28,12284,MORTGAGE,5.8,VENTURE,A,35352,5.81,1,1.5,N,9
62,5000,RENT,3.6,DEBTCONSOLIDATION,C,29817,12.11,0,1.5,N,16
50,61151,OWN,10.1,HOMEIMPROVEMENT,A,5473,8.41,0,0.09,Y,20
34,44889,RENT,28.8,EDUCATION,C,36694,24.75,1,0.82,N,24
23,18423,RENT,7.5,EDUCATION,E,17363,21.79,1,0.94,N,17
21,32861,RENT,4.7,PERSONAL,C,28033,14.84,0,0.85,N,13
37,19248,RENT,0.4,EDUCATION,A,20614,12.28,1,1.07,N,12
65,67864,OWN,6.5,PERSONAL,C,24026,17.08,1,0.35,N,1
64,56623,OWN,6.2,MEDICAL,B,16510,21.46,0,0.29,Y,6
44,37957,RENT,7.5,VENTURE,B,12704,6.92,1,0.33,N,30
32,50906,OWN,0.7,HOMEIMPROVEMENT,B,25775,15.99,0,0.51,Y,6
23,42025,MORTGAGE,5.3,PERSONAL,E,35915,15.44,0,0.85,N,16
64,13542,OWN,1.8,EDUCATION,D,22250,18.43,0,1.5,N,23
31,6306,RENT,7.1,EDUCATION,A,38376,12.35,1,1.5,N,14
28,56179,OWN,1.4,PERSONAL,B,34989,5.0,1,0.62,Y,7
56,67505,RENT,5.8,EDUCATION,B,3659,15.65,1,0.05,N,26
26,19554,MORTGAGE,1.7,EDUCATION,F,17217,25.0,1,0.88,Y,3
43,107099,RENT,0.0,VENTURE,F,9355,15.92,0,0.09,N,25
33,36292,RENT,5.0,DEBTCONSOLIDATION,B,25854,6.14,1,0.71,N,25
22,5000,RENT,0.6,MEDICAL,B,1723,8.23,0,0.4,Y,3
69,52037,RENT,5.4,VENTURE,C,3954,17.73,0,0.08,N,15
27,140515,MORTGAGE,13.0,PERSONAL,B,32221,13.38,1,0.23,Y,28
67,30417,RENT,17.4,DEBTCONSOLIDATION,A,27573,19.31,1,0.91,N,7
20,41878,RENT,1.3,PERSONAL,C,35901,10.7,1,0.86,N,4
30,107207,MORTGAGE,8.3,PERSONAL,B,23699,11.3,1,0.22,N,6
60,5000,RENT,2.2,PERSONAL,C,32772,15.56,1,1.5,N,13
66,7597,RENT,11.5,EDUCATION,B,34284,13.2,1,1.5,N,22
47,36761,OWN,7.7,MEDICAL,D,37801,17.96,1,1.03,Y,21
62,20278,RENT,0.4,DEBTCONSOLIDATION,C,505,11.24,1,0.02,N,22
23,36830,RENT,2.6,HOMEIMPROVEMENT,C,37255,8.33,1,1.01,N,30
34,15749,RENT,2.1,EDUCATION,D,30708,23.07,0,1.5,N,7
62,86460,OWN,7.7,MEDICAL,B,23603,5.0,1,0.27,N,13
68,54322,MORTGAGE,2.6,VENTURE,A,9204,9.39,0,0.17,N,18
70,49686,RENT,5.8,HOMEIMPROVEMENT,A,11952,5.0,0,0.24,N,11
36,30569,RENT,4.6,VENTURE,A,34242,16.73,1,1.12,N,7
59,27845,RENT,18.6,MEDICAL,A,14058,9.31,0,0.5,N,23
52,11098,MORTGAGE,13.9,VENTURE,D,11508,7.6,0,1.04,N,12
63,89913,RENT,2.8,VENTURE,B,1120,5.52,0,0.01,N,7
43,48194,MORTGAGE,6.4,PERSONAL,A,32815,5.97,1,0.68,Y,10
68,23441,RENT,8.8,EDUCATION,D,8095,22.74,0,0.35,N,14
22,58840,MORTGAGE,11.5,VENTURE,C,13337,20.98,0,0.23,N,5
46,58097,OWN,0.4,DEBTCONSOLIDATION,B,9285,23.93,1,0.16,N,30
54,46721,OWN,1.8,EDUCATION,A,6352,6.82,1,0.14,N,19
37,102646,RENT,1.9,DEBTCONSOLIDATION,A,10634,5.0,1,0.1,N,5
66,75959,OWN,2.8,EDUCATION,B,9314,9.66,1,0.12,N,1
38,55723,RENT,0.9,EDUCATION,E,12540,12.58,0,0.23,N,30
27,27066,RENT,3.4,EDUCATION,A,24187,16.21,1,0.89,N,21
22,25340,RENT,5.4,DEBTCONSOLIDATION,C,5029,24.38,1,0.2,N,14
53,75553,MORTGAGE,3.4,EDUCATION,F,37187,16.46,1,0.49,N,3
23,84175,OWN,5.5,MEDICAL,C,2024,11.57,0,0.02,N,7
43,150857,RENT,0.3,PERSONAL,B,31997,11.02,1,0.21,N,30
21,35280,OWN,10.4,MEDICAL,D,17776,24.14,1,0.5,N,28
56,35893,RENT,14.0,DEBTCONSOLIDATION,D,9319,18.56,1,0.26,N,27
56,10163,MORTGAGE,4.8,EDUCATION,C,22207,24.48,0,1.5,N,4
67,102218,OWN,10.7,HOMEIMPROVEMENT,E,36289,21.54,0,0.36,Y,6
52,45941,OWN,0.7,DEBTCONSOLIDATION,C,31415,19.12,1,0.68,N,22
18,106591,RENT,8.0,PERSONAL,D,1052,8.78,0,0.01,N,11
41,8784,MORTGAGE,0.6,HOMEIMPROVEMENT,F,14682,25.0,1,1.5,N,11
53,30370,MORTGAGE,2.6,EDUCATION,C,13649,17.56,0,0.45,N,4
23,28729,OWN,2.0,PERSONAL,C,32103,15.4,0,1.12,N,16
58,58546,RENT,4.4,VENTURE,C,30812,12.75,1,0.53,Y,17
63,43945,OWN,1.8,VENTURE,D,15655,8.54,1,0.36,Y,19
61,49940,OWN,5.1,EDUCATION,D,10777,9.67,1,0.22,N,3
48,20312,RENT,2.3,PERSONAL,A,33943,5.0,0,1.5,N,6
37,45158,RENT,9.9,DEBTCONSOLIDATION,D,15176,25.0,1,0.34,N,26
41,57841,RENT,5.0,VENTURE,D,10285,22.73,1,0.18,N,24
42,33867,OWN,1.2,EDUCATION,D,21281,22.95,1,0.63,N,16
53,22742,RENT,2.0,MEDICAL,D,27758,21.6,0,1.22,Y,13
38,12701,RENT,9.4,PERSONAL,A,12470,11.68,1,0.98,N,2
47,66102,OWN,2.4,EDUCATION,B,3764,5.76,1,0.06,N,22
41,46386,RENT,3.8,MEDICAL,D,38261,8.45,1,0.82,N,7
61,159523,RENT,5.2,MEDICAL,E,9307,25.0,1,0.06,N,27
59,74440,RENT,2.1,EDUCATION,A,30819,5.0,1,0.41,N,27
47,8511,MORTGAGE,1.7,HOMEIMPROVEMENT,C,4727,18.98,0,0.56,N,19
39,8983,OWN,3.2,EDUCATION,D,26707,19.57,0,1.5,Y,1
45,58976,RENT,1.2,MEDICAL,D,30790,17.02,0,0.52,Y,2
24,59501,MORTGAGE,1.7,EDUCATION,C,32711,24.5,1,0.55,N,21
52,31784,RENT,0.3,EDUCATION,A,22173,5.96,0,0.7,N,17
45,65121,MORTGAGE,1.8,EDUCATION,D,9636,22.71,0,0.15,N,20
31,46139,RENT,1.9,VENTURE,D,5480,20.5,1,0.12,Y,15
27,38259,RENT,16.3,EDUCATION,D,24698,25.0,0,0.65,N,22
33,72928,RENT,4.5,PERSONAL,D,38934,25.0,1,0.53,N,27
33,5000,RENT,7.7,PERSONAL,B,33099,6.57,1,1.5,N,1
48,97241,RENT,0.2,MEDICAL,F,7871,17.15,0,0.08,N,6
59,123454,OWN,0.6,PERSONAL,D,2896,24.02,1,0.02,N,30
42,9492,MORTGAGE,8.4,MEDICAL,C,2590,9.57,1,0.27,N,12
30,59192,RENT,4.9,EDUCATION,E,19413,16.57,1,0.33,N,24
23,13363,RENT,1.1,VENTURE,E,24428,21.52,1,1.5,Y,27
61,19399,RENT,2.6,DEBTCONSOLIDATION,D,37441,18.26,0,1.5,N,17
26,19808,RENT,3.9,MEDICAL,C,9751,17.81,0,0.49,N,8
62,46288,OWN,9.3,HOMEIMPROVEMENT,C,32626,19.27,1,0.7,N,24
53,42437,RENT,0.3,HOMEIMPROVEMENT,B,13985,18.58,1,0.33,N,27
60,28336,OWN,4.5,DEBTCONSOLIDATION,B,32147,18.75,0,1.13,N,18
37,5000,RENT,6.3,EDUCATION,C,10045,24.83,1,1.5,N,19
35,23335,RENT,19.1,HOMEIMPROVEMENT,C,27775,12.13,1,1.19,N,22
60,97212,RENT,8.2,DEBTCONSOLIDATION,A,13866,5.0,1,0.14,N,15
